id,type,long,trend,entry_i,entry_ts,entry,sl,tp,atr,exit_i,exit_ts,exit,reason,bars,gross,comm,net,pts,trail
927,TS,False,True,27868,1769954400000,78317.51,78603.52335507575,77602.4766123106,476.6889251262624,27869,1769956200000,78317.51,BE,1,0.0,7.831751000000001,-7.831751000000001,0.0,0.0
928,TS,False,True,27870,1769958000000,78211.12,78565.5023112643,77325.16422183924,590.6371854405021,27870,1769958000000,77325.16422183924,TP,0,88.59557781607583,3.910556,84.68502181607583,885.9557781607582,
929,TS,False,True,27880,1769976000000,77174.77,77549.92987492356,76236.87031269111,625.2664582059275,27881,1769977800000,77174.77,BE,1,0.0,7.717477000000001,-7.717477000000001,0.0,0.0
930,TS,False,True,27886,1769986800000,77249.31,77706.97039897676,76105.1590025581,762.7673316279381,27886,1769986800000,76105.1590025581,TP,0,114.41509974419023,3.8624655000000003,110.55263424419023,1144.1509974419023,
931,TS,False,True,27893,1769999400000,77124.38,77609.04177824012,75912.7255543997,807.7696304002021,27894,1770001200000,75912.7255543997,TP,1,121.16544456003031,7.651855277719987,113.51358928231032,1211.654445600303,0.0
932,TS,False,True,27968,1770134400000,78132.34,78490.84468394947,77236.0782901263,597.5078065824597,27968,1770134400000,77236.0782901263,TP,0,89.62617098736956,3.9066170000000002,85.71955398736957,896.2617098736955,
933,TS,False,True,27969,1770136200000,76693.53,77048.05934938166,75807.20662654586,590.8822489694269,27970,1770138000000,75807.20662654586,TP,1,88.63233734541427,7.625036831327292,81.00730051408698,886.3233734541427,0.0
934,TS,False,True,27971,1770139800000,75900.3,76285.50581655868,74937.28545860332,642.009694264455,27971,1770139800000,74937.28545860332,TP,0,96.30145413966821,3.7950150000000002,92.5064391396682,963.014541396682,
935,TS,False,True,27972,1770141600000,74915.79,75337.8851153759,73860.55221156022,703.4918589598507,27972,1770141600000,73860.55221156022,TP,0,105.5237788439772,3.7457895,101.7779893439772,1055.237788439772,
936,TS,False,True,27973,1770143400000,74088.14,74529.82332142048,72983.93169644878,736.1388690341473,27974,1770145200000,74088.14,BE,1,0.0,7.4088140000000005,-7.4088140000000005,0.0,0.0
937,TS,False,True,28018,1770224400000,73635.63,74100.14004568926,72474.35488577688,774.1834094820877,28018,1770224400000,72474.35488577688,TP,0,116.12751142231282,3.6817815000000005,112.44572992231282,1161.2751142231282,
938,TS,False,True,28037,1770258600000,72326.15,72826.15,71076.15,895.5075658348643,28037,1770258600000,72826.15,SL,0,-50.0,3.6163075,-53.6163075,500.0,
939,TS,False,True,28039,1770262200000,71515.6,72015.6,70265.6,845.0106562555721,28042,1770267600000,70265.6,TP,3,125.0,7.089060000000002,117.91094,1250.0,0.0
940,TS,False,True,28054,1770289200000,70858.13,71321.22002281575,69700.40494296065,771.8167046928975,28056,1770292800000,69700.40494296065,TP,2,115.77250570393517,7.027926747148034,108.74457895678714,1157.7250570393517,0.0
941,TS,False,True,28061,1770301800000,70129.29,70628.34958433609,68881.64103915975,831.7659738934983,28061,1770301800000,70628.34958433609,SL,0,-49.90595843360934,3.5064645000000003,-53.41242293360934,499.0595843360934,
942,TS,False,True,28062,1770303600000,69404.75,69904.75,68154.75,972.231975758248,28062,1770303600000,68154.75,TP,0,125.0,3.4702375,121.5297625,1250.0,
943,TS,False,True,28066,1770310800000,68295.15,68795.15,67045.15,1101.5666133806562,28066,1770310800000,67045.15,TP,0,125.0,3.4147575,121.5852425,1250.0,
944,TS,False,True,28067,1770312600000,67408.2,67908.2,66158.2,1122.0189981391804,28067,1770312600000,66158.2,TP,0,125.0,3.37041,121.62959,1250.0,
945,TS,False,True,28068,1770314400000,66181.68,66681.68,64931.67999999999,1116.3654982720957,28072,1770321600000,64931.67999999999,TP,4,125.0,6.555668,118.444332,1250.0,0.0
946,TS,False,True,28141,1770445800000,70215.3,70669.9704196849,69078.62395078776,757.7840328081629,28141,1770445800000,69078.62395078776,TP,0,113.66760492122413,3.5107650000000006,110.15683992122412,1136.6760492122412,
947,TS,False,True,28142,1770447600000,68769.66,69266.26338970741,67528.15152573149,827.6723161790085,28142,1770447600000,67528.15152573149,TP,0,124.1508474268514,3.438483,120.7123644268514,1241.508474268514,
948,TS,False,True,28147,1770456600000,68464.24,68938.09482244495,67279.60294388764,789.7580374082453,28152,1770465600000,68464.24,BE,5,0.0,6.846424000000001,-6.846424000000001,0.0,0.0
949,TS,False,True,28209,1770568200000,71150.74,71432.46655733125,70446.42360667189,469.54426221874576,28209,1770568200000,70446.42360667189,TP,0,70.43163933281176,3.5575370000000004,66.87410233281176,704.3163933281176,
950,TS,False,True,28219,1770586200000,70972.39,71235.74063458072,70314.01341354818,438.9177243012185,28220,1770588000000,70972.39,BE,1,0.0,7.097239000000001,-7.097239000000001,0.0,0.0
951,TS,False,True,28251,1770643800000,69271.36,69562.02724129698,68544.69189675753,484.4454021616417,28252,1770645600000,68544.69189675753,TP,1,72.66681032424677,6.8908025948378775,65.77600772940889,726.6681032424676,0.0
952,TS,False,True,28295,1770723000000,68931.12,69171.97346243238,68328.98634391904,401.42243738730537,28299,1770730200000,68931.12,BE,4,0.0,6.893112,-6.893112,0.0,0.0
953,TS,False,True,28301,1770733800000,69225.15,69531.4981163604,68459.279709099,510.58019393399326,28301,1770733800000,68459.279709099,TP,0,76.58702909009881,3.4612575,73.12577159009881,765.870290900988,
954,TS,False,True,28328,1770782400000,68188.0,68454.37965479208,67522.05086301982,443.96609132012213,28329,1770784200000,67522.05086301982,TP,1,66.59491369801836,6.785502543150992,59.80941115486737,665.9491369801835,0.0
955,TS,False,True,28331,1770787800000,67587.42,67832.76558512324,66974.05603719188,408.90930853874244,28332,1770789600000,66974.05603719188,TP,1,61.336396280811464,6.728073801859594,54.60832247895187,613.3639628081146,0.0
956,TS,False,True,28336,1770796800000,67032.71,67287.93146248432,66394.65634378922,425.3691041405274,28341,1770805800000,66394.65634378922,TP,5,63.80536562107882,6.671368317189461,57.13399730388936,638.0536562107882,0.0
957,TS,False,True,28349,1770820200000,68000.0,68351.8993254553,67120.25168636175,586.4988757588355,28349,1770820200000,67120.25168636175,TP,0,87.97483136382507,3.4,84.57483136382507,879.7483136382507,
958,TS,False,True,28350,1770822000000,66584.61,66956.09851649421,65655.88870876448,619.1475274903474,28351,1770823800000,66584.61,BE,1,0.0,6.658461,-6.658461,0.0,0.0
959,TS,False,True,28353,1770827400000,66602.7,66994.7586117849,65622.55347053774,653.4310196415063,28354,1770829200000,66602.7,BE,1,0.0,6.660270000000001,-6.660270000000001,0.0,0.0
960,TL,True,True,28476,1771048800000,68773.41,68644.18651785681,69096.468705358,215.37247023866104,28479,1771054200000,69096.468705358,TP,3,32.30587053579948,6.893493935267902,25.412376600531577,323.05870535799477,0.0
961,TL,True,True,28480,1771056000000,69219.27,69077.40817140015,69573.92457149962,236.43638099974967,28480,1771056000000,69573.92457149962,TP,0,35.46545714996173,3.4609635000000005,32.00449364996173,354.6545714996173,
962,TL,True,True,28486,1771066800000,69671.86,69509.67145642437,70077.33135893906,270.3142392927036,28486,1771066800000,70077.33135893906,TP,0,40.547135893905946,3.4835930000000004,37.06354289390595,405.4713589390594,
963,TL,True,True,28487,1771068600000,70194.0,70022.05735239407,70623.85661901484,286.57107934322397,28489,1771072200000,70194.0,BE,2,0.0,7.019400000000001,-7.019400000000001,0.0,0.0
964,TL,True,True,28578,1771232400000,68762.86,68590.61597292902,69193.47006767745,287.0733784516304,28580,1771236000000,68762.86,BE,2,0.0,6.876286,-6.876286,0.0,0.0
965,TL,True,True,28584,1771243200000,68812.84,68613.1133568206,69312.15660794849,332.8777386323332,28584,1771243200000,69312.15660794849,TP,0,49.93166079484945,3.440642,46.49101879484945,499.3166079484945,
966,TL,True,True,28585,1771245000000,69505.01,69295.9901170477,70027.55970738074,348.36647158716664,28586,1771246800000,69505.01,BE,1,0.0,6.950501,-6.950501,0.0,0.0
967,TS,False,True,28637,1771338600000,68026.68,68278.42762698603,67397.31093253489,419.57937831006825,28637,1771338600000,67397.31093253489,TP,0,62.93690674651007,3.401334,59.53557274651007,629.3690674651007,
968,TS,False,True,28775,1771587000000,67874.59,68046.6118602563,67444.53534935927,286.7031004271488,28775,1771587000000,67444.53534935927,TP,0,43.00546506407264,3.3937295,39.61173556407264,430.0546506407263,
969,TS,False,True,28778,1771592400000,67541.78,67724.40849234076,67085.20876914808,304.38082056794656,28778,1771592400000,67085.20876914808,TP,0,45.657123085191415,3.3770890000000002,42.28003408519142,456.57123085191415,
970,TS,False,True,28779,1771594200000,67202.01,67411.90845717356,66677.26385706606,349.83076195595095,28779,1771594200000,66677.26385706606,TP,0,52.4746142933931,3.3601005,49.1145137933931,524.746142933931,
971,TS,False,True,28897,1771806600000,67474.0,67611.55943917263,67130.10140206841,229.26573195438954,28897,1771806600000,67130.10140206841,TP,0,34.389859793159125,3.3737000000000004,31.016159793159126,343.8985979315912,
972,TS,False,True,28925,1771857000000,66086.26,66299.21146616519,65553.88133458701,354.9191102753182,28925,1771857000000,65553.88133458701,TP,0,53.23786654129799,3.304313,49.93355354129799,532.3786654129799,
973,TS,False,True,28927,1771860600000,65806.54,66027.320958071,65254.587604822475,367.96826345167784,28928,1771862400000,65254.587604822475,TP,1,55.19523951775191,6.553056380241124,48.642183137510784,551.9523951775191,0.0
974,TS,False,True,28930,1771866000000,65364.66,65614.81792451968,64739.2651887008,416.9298741994668,28930,1771866000000,64739.2651887008,TP,0,62.53948112992003,3.2682330000000004,59.271248129920025,625.3948112992002,
975,TS,False,True,28935,1771875000000,64463.84,64731.98678355872,63793.47304110319,446.9113059312022,28937,1771878600000,64463.84,BE,2,0.0,6.446384,-6.446384,0.0,0.0
976,TS,False,True,28946,1771894800000,64941.42,65218.61311719851,64248.43720700371,461.9885286641895,28946,1771894800000,64248.43720700371,TP,0,69.29827929962849,3.247071,66.05120829962848,692.9827929962848,
977,TS,False,True,28950,1771902000000,64109.8,64386.99429951861,63416.81425120349,461.99049919767555,28951,1771903800000,63416.81425120349,TP,1,69.29857487965128,6.376330712560176,62.92224416709111,692.9857487965128,0.0
978,TS,False,True,28952,1771905600000,63595.51,63884.85159499309,62872.1560125173,482.235991655138,28952,1771905600000,62872.1560125173,TP,0,72.33539874827038,3.1797755000000003,69.15562324827037,723.3539874827038,
979,TS,False,True,28954,1771909200000,63378.84,63681.02204874403,62623.38487813991,503.63674790672604,28961,1771921800000,63378.84,BE,7,0.0,6.337884,-6.337884,0.0,0.0
980,TS,False,True,28970,1771938000000,62969.04,63178.8138061296,62444.60548467601,349.62301021599257,28973,1771943400000,63178.8138061296,SL,3,-20.977380612959678,6.3073926903064805,-27.284773303266157,209.77380612959678,0.0
981,TS,False,True,29003,1771997400000,65197.5,65457.64014451449,64547.14963871379,433.56690752414073,29008,1772006400000,65197.5,BE,5,0.0,6.51975,-6.51975,0.0,0.0
982,TL,True,True,29028,1772042400000,68674.2,68367.25036623969,69441.57408440074,511.58272293383015,29028,1772042400000,69441.57408440074,TP,0,76.73740844007408,3.43371,73.30369844007407,767.3740844007407,
983,TS,False,True,29147,1772256600000,65646.08,65796.61196895638,65269.75007760905,250.88661492730148,29148,1772258400000,65269.75007760905,TP,1,37.6329922390949,6.545791503880453,31.087200735214445,376.3299223909489,0.0
984,TS,False,True,29149,1772260200000,64570.21,64813.83466711035,63961.148332224126,406.04111185058116,29149,1772260200000,63961.148332224126,TP,0,60.90616677758735,3.2285105000000005,57.67765627758735,609.0616677758735,
985,TS,False,True,29159,1772278200000,64250.9,64519.85705127625,63578.50737180938,448.2617521270849,29163,1772285400000,64250.9,BE,4,0.0,6.42509,-6.42509,0.0,0.0
986,TL,True,True,29199,1772350200000,66987.65,66705.94471862694,67691.91320343265,469.5088022884357,29201,1772353800000,66987.65,BE,2,0.0,6.698765,-6.698765,0.0,0.0
987,TL,True,True,29304,1772539200000,67026.6,66747.73525055002,67723.76187362497,464.77458241664164,29304,1772539200000,67723.76187362497,TP,0,69.71618736249657,3.3513300000000004,66.36485736249656,697.1618736249657,
988,TL,True,True,29331,1772587800000,68251.99,67942.34826009755,69026.09434975612,516.0695665040777,29335,1772595000000,67942.34826009755,SL,4,-30.964173990245037,6.809716913004878,-37.773890903249914,309.64173990245035,0.0
989,TL,True,True,29345,1772613000000,69316.42,68947.66099737799,70238.31750655505,614.5983377033652,29345,1772613000000,70238.31750655505,TP,0,92.18975065550477,3.465821,88.72392965550476,921.8975065550476,
990,TL,True,True,29346,1772614800000,71011.4,70634.79206899383,71952.91982751539,627.6798850102682,29351,1772623800000,71011.4,BE,5,0.0,7.10114,-7.10114,0.0,0.0
991,TL,True,True,29356,1772632800000,71477.17,71145.37565114659,72306.65587213352,552.9905814223449,29357,1772634600000,72306.65587213352,TP,1,82.94858721335186,7.189191293606677,75.75939591974517,829.4858721335186,0.0
992,TL,True,True,29358,1772636400000,71621.03,71221.19603593762,72620.61491015594,666.3899401039606,29358,1772636400000,72620.61491015594,TP,0,99.95849101559435,3.5810515,96.37743951559435,999.5849101559434,
993,TL,True,True,29359,1772638200000,72972.15,72562.14774765636,73997.15563085908,683.3370872393916,29360,1772640000000,72972.15,BE,1,0.0,7.2972150000000005,-7.2972150000000005,0.0,0.0
994,TS,False,True,29480,1772856000000,68095.5,68278.24061387744,67638.64846530638,304.5676897957428,29485,1772865000000,67638.64846530638,TP,5,45.685153469361836,6.7867074232653195,38.89844604609652,456.8515346936183,0.0
995,TS,False,True,29500,1772892000000,67931.06,68071.76841970226,67579.28895074435,234.514032837099,29501,1772893800000,67931.06,BE,1,0.0,6.793106,-6.793106,0.0,0.0
996,TS,False,True,29508,1772906400000,67788.4,67918.11808458432,67464.10478853916,216.19680764055215,29510,1772910000000,67464.10478853916,TP,2,32.429521146083424,6.762625239426958,25.666895906656464,324.29521146083425,0.0
997,TS,False,True,29511,1772911800000,67227.71,67372.54978273754,66865.61054315619,241.39963789587927,29512,1772913600000,67227.71,BE,1,0.0,6.722771000000001,-6.722771000000001,0.0,0.0
998,TS,False,True,29517,1772922600000,67276.43,67413.25034720698,66934.37913198251,228.03391201165272,29520,1772928000000,67413.25034720698,SL,3,-13.682034720698722,6.734484017360349,-20.41651873805907,136.8203472069872,0.0
999,TS,False,True,29525,1772937000000,67223.64,67368.38836668449,66861.76908328875,241.2472778074985,29525,1772937000000,67368.38836668449,SL,0,-14.47483666844928,3.3611820000000003,-17.83601866844928,144.7483666844928,
1000,TS,False,True,29529,1772944200000,67008.78,67156.10416151801,66640.46959620496,245.54026919668854,29529,1772944200000,66640.46959620496,TP,0,36.831040379503975,3.350439,33.48060137950397,368.31040379503975,
1001,TS,False,True,29546,1772974800000,67324.71,67527.57974540888,66817.53563647783,338.116242348116,29546,1772974800000,66817.53563647783,TP,0,50.71743635221792,3.3662355000000006,47.35120085221792,507.1743635221792,
1002,TS,False,True,29562,1773003600000,67238.79,67449.08447994401,66713.05380013994,350.4907999066998,29562,1773003600000,66713.05380013994,TP,0,52.57361998600536,3.3619395,49.21168048600536,525.7361998600536,
1003,TL,True,True,29619,1773106200000,68975.68,68717.58768827368,69620.91077931579,430.15385287719937,29621,1773109800000,69620.91077931579,TP,2,64.5230779315796,6.929829538965791,57.593248392613816,645.2307793157961,0.0
1004,TL,True,True,29630,1773126000000,69910.91,69636.69136331746,70596.45659170637,457.0310611375786,29632,1773129600000,70596.45659170637,TP,2,68.55465917063702,7.025368329585319,61.529290841051704,685.5465917063702,0.0
1005,TL,True,True,29634,1773133200000,70709.37,70426.53695402201,71416.45261494495,471.3884099633065,29637,1773138600000,70709.37,BE,3,0.0,7.070937,-7.070937,0.0,0.0
1006,TL,True,True,29645,1773153000000,69799.3,69455.86530718286,70657.88673204287,572.3911546952487,29645,1773153000000,70657.88673204287,TP,0,85.85867320428662,3.489965,82.36870820428662,858.5867320428661,
1007,TL,True,True,29742,1773327600000,69590.09,69314.49660324388,70279.07349189027,459.32232792685596,29742,1773327600000,70279.07349189027,TP,0,68.8983491890278,3.4795045,65.4188446890278,688.983491890278,
1008,TL,True,True,29771,1773379800000,71413.79,71189.91635531932,71973.47411170168,373.12274113445835,29773,1773383400000,71189.91635531932,SL,2,-22.387364468067247,7.1301853177659655,-29.51754978583321,223.87364468067244,0.0
1009,TL,True,True,29775,1773387000000,71513.95,71300.57865598385,72047.3783600404,355.61890669359786,29777,1773390600000,72047.3783600404,TP,2,53.34283600404015,7.17806641800202,46.16476958603813,533.4283600404015,0.0
1010,TL,True,True,29780,1773396000000,72006.56,71783.48938592961,72564.23653517597,371.7843567839772,29781,1773397800000,72564.23653517597,TP,1,55.76765351759678,7.228539826758799,48.53911369083798,557.6765351759677,0.0
1011,TL,True,True,29785,1773405000000,72412.15,72198.59898544499,72946.02753638753,355.918357591689,29786,1773406800000,72946.02753638753,TP,1,53.3877536387532,7.2679088768193765,46.11984476193383,533.877536387532,0.0
1012,TL,True,True,29787,1773408600000,73023.17,72780.19763540919,73630.600911477,404.9539409846702,29787,1773408600000,72780.19763540919,SL,0,-24.29723645908089,3.6511585,-27.94839495908089,242.97236459080887,
1013,TL,True,True,29788,1773410400000,73379.18,73125.35551859425,74013.74120351435,423.04080234290797,29789,1773412200000,73379.18,BE,1,0.0,7.337918,-7.337918,0.0,0.0
1014,TL,True,True,29861,1773541800000,71268.29,71143.07640506135,71581.3239873466,208.68932489773772,29861,1773541800000,71581.3239873466,TP,0,31.303398734660007,3.5634145,27.739984234660007,313.03398734660004,
1015,TL,True,True,29864,1773547200000,71363.13,71232.41667052472,71689.91332368823,217.85554912548443,29866,1773550800000,71689.91332368823,TP,2,32.678332368822886,7.152652166184413,25.525680202638473,326.78332368822885,0.0
1016,TL,True,True,29872,1773561600000,71453.59,71324.84453323676,71775.45366690808,214.57577793872827,29874,1773565200000,71775.45366690808,TP,2,32.18636669080879,7.161452183345404,25.024914507463386,321.8636669080879,0.0
1017,TL,True,True,29891,1773595800000,71515.16,71376.24595559247,71862.44511101884,231.52340734588796,29891,1773595800000,71862.44511101884,TP,0,34.72851110188349,3.5757580000000004,31.15275310188349,347.28511101883487,
1018,TL,True,True,29931,1773667800000,73902.89,73664.38167812633,74499.16080468419,397.51386978945516,29931,1773667800000,74499.16080468419,TP,0,59.62708046841872,3.6951445000000005,55.93193596841872,596.2708046841872,
1019,TL,True,True,29940,1773684000000,73943.17,73667.15659255888,74633.20351860278,460.02234573519104,29941,1773685800000,73943.17,BE,1,0.0,7.394317,-7.394317,0.0,0.0
1020,TL,True,True,29952,1773705600000,74884.67,74606.48831209398,75580.12421976504,463.6361465100256,29954,1773709200000,75580.12421976504,TP,2,69.54542197650444,7.523239710988253,62.02218226551619,695.4542197650444,0.0
1021,TS,False,True,30049,1773880200000,71296.69,71509.06165104533,70765.7608723867,353.95275174219597,30054,1773889200000,71296.69,BE,5,0.0,7.129669000000001,-7.129669000000001,0.0,0.0
1022,TS,False,True,30056,1773892800000,71215.39,71425.76262140188,70689.45844649531,350.6210356697949,30056,1773892800000,70689.45844649531,TP,0,52.593155350469175,3.5607695000000006,49.032385850469176,525.9315535046917,
1023,TS,False,True,30061,1773901800000,70731.72,70920.48786486688,70259.80033783278,314.61310811147354,30062,1773903600000,70259.80033783278,TP,1,47.19196621672163,7.04957601689164,40.14239019982999,471.9196621672163,0.0
1024,TS,False,True,30065,1773909000000,70066.37,70285.43151172592,69518.7162206852,365.1025195432054,30066,1773910800000,70285.43151172592,SL,1,-21.906151172592946,7.0175900755862965,-28.92374124817924,219.06151172592945,0.0
1025,TS,False,True,30072,1773921600000,69952.75,70162.44298895085,69428.51752762288,349.4883149180747,30073,1773923400000,69428.51752762288,TP,1,52.42324723771162,6.969063376381144,45.45418386133048,524.2324723771162,0.0
1026,TS,False,True,30076,1773928800000,69905.65,70178.6547176027,69223.13820599327,455.0078626711563,30076,1773928800000,70178.6547176027,SL,0,-27.300471760270014,3.4952825,-30.795754260270016,273.0047176027001,
1027,TS,False,True,30208,1774166400000,68919.37,69079.67276090296,68518.61309774258,267.1712681716136,30214,1774177200000,68518.61309774258,TP,6,40.07569022574171,6.871899154887129,33.20379107085458,400.7569022574171,0.0
1028,TS,False,True,30215,1774179000000,68419.9,68582.54012764488,68013.29968088778,271.066879408145,30216,1774180800000,68419.9,BE,1,0.0,6.84199,-6.84199,0.0,0.0
1029,TS,False,True,30230,1774206000000,68618.57,68775.5147104455,68226.20822388628,261.574517409153,30231,1774207800000,68226.20822388628,TP,1,39.236177611372845,6.842238911194314,32.39393870017853,392.3617761137284,0.0
1030,TS,False,True,30234,1774213200000,68176.47,68362.510582024,67711.36854494002,310.06763670665447,30234,1774213200000,67711.36854494002,TP,0,46.51014550599794,3.4088235000000005,43.10132200599794,465.10145505997934,
1031,TS,False,True,30241,1774225800000,67994.06,68210.22469396911,67453.64826507721,360.27448994852995,30241,1774225800000,67453.64826507721,TP,0,54.04117349227891,3.399703,50.641470492278906,540.411734922789,
1032,TS,False,True,30253,1774247400000,68562.0,68793.46878545887,67983.32803635282,385.7813090981175,30253,1774247400000,67983.32803635282,TP,0,57.86719636471826,3.4281000000000006,54.43909636471826,578.6719636471826,
1033,TL,True,True,30328,1774382400000,69377.33,69121.74116172291,70016.30209569274,425.98139712848774,30328,1774382400000,70016.30209569274,TP,0,63.8972095692734,3.4688665000000003,60.4283430692734,638.972095692734,
1034,TL,True,True,30337,1774398600000,70669.0,70428.76597986493,71269.58505033769,400.39003355846006,30342,1774407600000,70428.76597986493,SL,5,-24.02340201350744,7.054888298993246,-31.078290312500684,240.2340201350744,0.0
1035,TL,True,True,30346,1774414800000,70968.64,70769.1297542985,71467.41561425377,332.5170761691789,30350,1774422000000,70968.64,BE,4,0.0,7.096864000000001,-7.096864000000001,0.0,0.0
1036,TL,True,True,30358,1774436400000,71501.4,71311.6605130551,71975.74871736222,316.2324782414877,30359,1774438200000,71975.74871736222,TP,1,47.4348717362227,7.173857435868111,40.26101430035459,474.34871736222703,0.0
1037,TL,True,True,30368,1774454400000,70832.99,70562.80556070432,71508.4510982392,450.3073988261311,30368,1774454400000,71508.4510982392,TP,0,67.54610982391897,3.5416495000000006,64.00446032391896,675.4610982391896,
1038,TS,False,True,30414,1774537200000,69479.91,69704.64794935298,68918.06512661758,374.5632489216165,30414,1774537200000,68918.06512661758,TP,0,56.184487338241894,3.4739955000000005,52.71049183824189,561.8448733824189,
1039,TS,False,True,30416,1774540800000,69082.64,69301.37575224822,68535.80061937944,364.5595870803734,30418,1774544400000,69082.64,BE,2,0.0,6.908264,-6.908264,0.0,0.0
1040,TS,False,True,30419,1774546200000,69082.97,69305.59564711711,68526.40588220723,371.04274519518174,30419,1774546200000,68526.40588220723,TP,0,55.656411779277555,3.4541485000000005,52.20226327927755,556.5641177927755,
1041,TS,False,True,30420,1774548000000,68486.86,68712.90167232303,67921.75581919243,376.73612053838303,30421,1774549800000,68486.86,BE,1,0.0,6.848686000000001,-6.848686000000001,0.0,0.0
1042,TS,False,True,30453,1774607400000,67765.55,68010.89406494751,67152.18983763122,408.90677491252325,30453,1774607400000,67152.18983763122,TP,0,61.33601623687864,3.3882775,57.94773873687864,613.3601623687864,
1043,TS,False,True,30459,1774618200000,66697.8,66935.10616333825,66104.53459165437,395.51027223041893,30459,1774618200000,66104.53459165437,TP,0,59.32654083456291,3.3348900000000006,55.99165083456291,593.2654083456291,
1044,TS,False,True,30460,1774620000000,66188.31,66437.54415167123,65565.22462082191,415.3902527853892,30461,1774621800000,66188.31,BE,1,0.0,6.618831,-6.618831,0.0,0.0
1045,TS,False,True,30526,1774738800000,66755.88,66879.78540312812,66446.11649217973,206.5090052135145,30526,1774738800000,66446.11649217973,TP,0,30.976350782027296,3.3377940000000006,27.638556782027294,309.76350782027293,
1046,TS,False,True,30653,1774967400000,67738.0,68019.86482670908,67033.33793322732,469.77471118178454,30653,1774967400000,67033.33793322732,TP,0,70.4662066772682,3.3869000000000002,67.0793066772682,704.662066772682,
1047,TS,False,True,30737,1775118600000,66683.5,66887.9062933305,66172.48426667374,340.67715555083623,30742,1775127600000,66172.48426667374,TP,5,51.101573332626145,6.642799213333688,44.45877411929246,511.0157333262614,0.0
1048,TS,False,True,30744,1775131200000,66220.28,66402.77151812168,65764.0512046958,304.15253020280113,30747,1775136600000,66220.28,BE,3,0.0,6.622028,-6.622028,0.0,0.0
1049,TS,False,True,30867,1775352600000,67130.22,67194.52538286612,66969.45654283471,107.17563811019059,30868,1775354400000,66969.45654283471,TP,1,16.076345716528888,6.704983827141737,9.37136188938715,160.76345716528886,0.0
1050,TS,False,True,30876,1775368800000,66931.65,67008.13716866932,66740.43207832669,127.47861444887371,30876,1775368800000,66740.43207832669,TP,0,19.121792167330568,3.3465825000000002,15.775209667330568,191.21792167330568,
1051,TS,False,True,30889,1775392200000,66885.92,66956.60534037852,66709.2066490537,117.80890063086353,30889,1775392200000,66709.2066490537,TP,0,17.671335094630194,3.3442960000000004,14.327039094630194,176.71335094630194,
1052,TL,True,True,30905,1775421000000,67479.04,67369.86190372736,67751.98524068158,181.96349378772635,30906,1775422800000,67479.04,BE,1,0.0,6.747904,-6.747904,0.0,0.0
1053,TL,True,True,30941,1775485800000,69546.78,69367.03634864726,69996.13912838182,299.57275225454964,30941,1775485800000,69367.03634864726,SL,0,-17.974365135273548,3.477339,-21.45170413527355,179.74365135273547,
1054,TL,True,True,30995,1775583000000,68414.4,68217.96222768436,68905.49443078907,327.3962871927181,30995,1775583000000,68905.49443078907,TP,0,49.1094430789075,3.4207199999999998,45.6887230789075,491.094430789075,
1055,TL,True,True,30999,1775590200000,68582.47,68368.65109920068,69117.0172519983,356.36483466553517,31000,1775592000000,69117.0172519983,TP,1,53.454725199830136,6.884974362599915,46.569750837230224,534.5472519983014,0.0
1056,TL,True,True,31002,1775595600000,69319.39,69080.35982395914,69916.96544010214,398.3836267347597,31002,1775595600000,69916.96544010214,TP,0,59.75754401021405,3.4659695000000004,56.29157451021405,597.5754401021404,
1057,TL,True,True,31004,1775599200000,69927.65,69672.77271555661,70564.84321110847,424.79547407231865,31004,1775599200000,70564.84321110847,TP,0,63.719321110847524,3.4963824999999997,60.22293861084752,637.1932111084752,
1058,TL,True,True,31032,1775649600000,71675.12,71500.771209647,72110.99197588245,290.5813172549746,31033,1775651400000,72110.99197588245,TP,1,43.587197588245914,7.189305598794123,36.39789198945179,435.8719758824591,0.0
1059,TL,True,True,31034,1775653200000,72071.95,71870.26461444053,72576.16346389866,336.1423092657692,31034,1775653200000,72576.16346389866,TP,0,50.42134638986609,3.6035975,46.81774888986609,504.21346389866085,
1060,TL,True,True,31100,1775772000000,72264.96,72008.70078624689,72905.60803438279,427.09868958852485,31100,1775772000000,72905.60803438279,TP,0,64.06480343827862,3.6132480000000005,60.45155543827862,640.6480343827861,
1061,TL,True,True,31113,1775795400000,71856.0,71646.88681407382,72378.78296481544,348.5219765436336,31117,1775802600000,71856.0,BE,4,0.0,7.185600000000001,-7.185600000000001,0.0,0.0
1062,TS,False,True,31240,1776024000000,71084.18,71194.21930614654,70809.08173463363,183.398843577576,31241,1776025800000,71194.21930614654,SL,1,-11.003930614654383,7.1139199653073275,-18.11785057996171,110.03930614654382,0.0
1063,TS,False,True,31244,1776031200000,71364.03,71511.12258988056,70996.2985252986,245.1543164675968,31244,1776031200000,70996.2985252986,TP,0,36.77314747014025,3.5682015000000002,33.20494597014025,367.7314747014025,
1064,TS,False,True,31257,1776054600000,71029.97,71177.06334970416,70662.23662573959,245.15558284026963,31260,1776060000000,71029.97,BE,3,0.0,7.102997,-7.102997,0.0,0.0
1065,TL,True,True,31310,1776150000000,74522.72,74338.24751516302,74983.90121209243,307.4541413949567,31315,1776159000000,74522.72,BE,5,0.0,7.452272000000001,-7.452272000000001,0.0,0.0
